row	student	problem	outcome	KC
54809	1242	8789	1	46
54810	1242	8770	0	3
54811	1242	1255	1	229
54812	1242	630	1	133
54813	1242	1069	0	181
54814	1242	757	0	35
54815	1242	125	0	22
54816	1242	1233	0	234
54817	1242	626	0	240
54818	1242	1303	1	34
54819	1243	2600	0	155
54820	1243	733	1	74
54821	1243	3163	0	200
54822	1243	61	1	129
54823	1243	2442	1	1
54824	1243	1246	1	51
54825	1243	2590	1	75
54826	1243	1098	0	19
54827	1243	2562	0	187
54828	1243	1327	1	253
54829	1243	2487	1	196
54830	1243	226	1	147
54831	1243	1158	0	7
54832	1243	1158	0	7
54833	1243	3151	1	232
54834	1243	654	0	116
54835	1243	2477	0	127
54836	1243	566	0	119
54837	1243	5766	1	25
54838	1243	8748	0	42
54839	1243	8748	1	42
54840	1243	8748	0	207
54841	1243	8748	0	207
54842	1243	8748	0	207
54843	1243	8748	1	207
54844	1243	8748	1	102
54845	1243	8800	0	112
54846	1243	8800	1	112
54847	1243	8800	0	167
54848	1243	8800	1	167
54849	1243	8800	1	210
54850	1243	8800	1	59
54851	1243	8749	0	29
54852	1243	8749	0	29
54853	1243	8749	1	29
54854	1243	8749	1	100
54855	1243	8752	0	82
54856	1243	8752	1	82
54857	1243	8752	1	243
54858	1243	8770	1	3
54859	1243	8783	1	208
54860	1243	8716	0	125
54861	1243	8716	0	154
54862	1243	8716	0	154
54863	1243	8716	1	154
54864	1243	8716	1	233
54865	1243	8716	0	89
54866	1243	8716	0	89
54867	1243	8716	1	89
54868	1243	8716	0	149
54869	1243	8716	1	149
54870	1243	8789	0	66
54871	1243	8789	1	65
54872	1243	8789	0	46
54873	1243	8789	0	46
54874	1243	8789	0	46
54875	1243	8789	1	46
54876	1243	3146	1	77
54877	1243	5774	1	27
54878	1243	3618	1	223
54879	1243	3630	0	38
54880	1243	3630	1	38
54881	1243	3630	1	225
54882	1243	13216	1	109
54883	1243	2642	0	58
54884	1243	2642	1	191
54885	1243	2642	1	188
54886	1243	5738	1	111
54887	1243	13230	1	139
54888	1243	9117	1	15
54889	1243	333	1	228
54890	1243	333	1	251
54891	1243	333	1	60
54892	1243	13219	1	236
54893	1243	49	1	76
54894	1243	757	0	35
54895	1243	1523	0	206
54896	1243	1184	1	211
54897	1243	2744	0	248
54898	1243	2247	1	87
54899	1243	517	0	53
54900	1243	349	0	61
54901	1243	1224	0	185
54902	1243	180	1	143
54903	1243	458	0	54
54904	1243	458	1	54
54905	1243	5476	1	39
54906	1243	626	0	240
54907	1243	539	0	245
54908	1243	1360	0	73
54909	1243	5758	1	169
54910	1243	1331	0	113
54911	1243	894	0	108
54912	1243	2503	0	26
54913	1243	1229	1	190
54914	1243	3077	1	199
54915	1243	5633	1	68
54916	1243	1597	0	84
54917	1243	1317	1	220
54918	1243	1619	1	192
54919	1243	2363	0	254
54920	1243	5738	1	111
54921	1243	2498	0	162
54922	1243	2654	0	148
54923	1243	1167	0	235
54924	1243	175	0	168
54925	1243	255	1	177
54926	1243	2508	0	221
54927	1243	2361	1	212
54928	1243	4731	1	156
54929	1243	1176	0	209
54930	1243	300	0	176
54931	1243	300	1	176
54932	1243	5440	1	57
54933	1243	271	0	90
54934	1243	935	1	246
54935	1243	333	0	186
54936	1243	333	1	228
54937	1243	333	1	251
54938	1243	333	1	60
54939	1243	467	1	224
54940	1243	906	1	201
54941	1243	561	1	83
54942	1243	1522	1	213
54943	1243	1241	0	130
54944	1243	2661	0	152
54945	1243	2661	1	152
54946	1243	2548	1	158
54947	1243	1340	1	32
54948	1243	7674	1	81
54949	1243	1432	1	249
54950	1243	839	0	43
54951	1243	1255	1	229
54952	1243	7	1	95
54953	1243	2629	1	161
54954	1243	1069	1	181
54955	1243	1206	0	49
54956	1243	2645	0	97
54957	1243	1048	1	107
54958	1243	90	1	55
54959	1243	326	0	153
54960	1243	2325	0	142
54961	1243	2325	0	142
54962	1243	2325	0	142
54963	1243	2325	1	142
54964	1243	4692	0	124
54965	1243	4692	1	124
54966	1243	1298	0	184
54967	1243	630	1	133
54968	1243	2471	1	24
54969	1243	5513	1	117
54970	1243	1580	0	136
54971	1243	1287	0	219
54972	1243	1287	0	219
54973	1243	510	0	198
54974	1243	67	1	173
54975	1243	2227	1	99
54976	1243	1193	1	202
54977	1243	1086	1	110
54978	1243	5772	1	67
54979	1243	5763	1	165
54980	1243	2520	1	30
54981	1243	226	1	147
54982	1243	243	1	8
54983	1243	125	1	22
54984	1243	3130	1	71
54985	1243	3103	0	36
54986	1244	654	0	116
54987	1244	9249	0	217
54988	1244	9249	1	217
54989	1244	9243	0	93
54990	1244	9243	1	93
54991	1244	3130	1	159
54992	1244	1129	0	145
54993	1244	3130	1	71
54994	1244	9249	0	217
54995	1244	9249	1	217
54996	1244	9243	1	93
54997	1245	805	0	5
54998	1246	5774	1	27
54999	1246	3146	1	77
55000	1246	3630	1	237
55001	1246	3618	1	223
55002	1246	2642	0	58
55003	1246	2642	0	191
55004	1246	459	1	242
55005	1246	2642	1	191
55006	1246	2642	1	188
55007	1246	13230	1	139
55008	1246	5738	1	111
55009	1246	8788	1	230
55010	1246	8704	0	62
55011	1247	49	0	76
55012	1247	49	1	121
55013	1247	49	1	79
55014	1247	49	0	2
55015	1247	49	0	2
55016	1247	49	0	2
55017	1247	49	1	2
55018	1247	3146	1	77
55019	1247	2678	0	122
55020	1247	1069	1	181
55021	1247	5738	1	111
55022	1247	7674	1	81
55023	1247	5774	0	27
55024	1247	5774	0	27
55025	1247	5774	0	27
55026	1247	5774	1	27
55027	1247	1149	0	17
55028	1247	13230	0	139
55029	1247	13230	1	78
55030	1247	13230	0	123
55031	1247	13230	0	123
55032	1247	13230	0	123
55033	1247	13230	0	123
55034	1248	1176	0	209
55035	1248	2608	0	92
55036	1249	2548	0	158
55037	1249	2548	1	158
55038	1249	2543	0	231
55039	1249	2538	0	128
55040	1249	1229	1	190
55041	1249	349	1	61
55042	1249	1331	1	113
55043	1249	8723	0	216
55044	1249	8777	0	244
55045	1249	8704	0	62
55046	1249	8788	1	230
55047	1249	8716	0	125
55048	1249	8716	1	154
55049	1249	8716	0	233
55050	1249	8716	1	233
55051	1249	8716	0	89
55052	1249	8716	1	89
55053	1249	8716	1	149
55054	1249	8783	0	208
55055	1249	8783	0	205
55056	1249	8783	0	205
55057	1249	8783	0	205
55058	1249	8783	1	205
55059	1249	8783	0	103
55060	1249	8783	0	103
55061	1249	8783	1	103
55062	1249	8783	0	138
55063	1249	8783	0	138
55064	1249	8783	0	138
55065	1249	8783	0	138
55066	1249	8783	1	138
55067	1249	8770	1	3
55068	1249	8789	0	66
55069	1249	8789	0	65
55070	1249	8789	1	65
55071	1249	8789	0	46
55072	1249	8789	1	46
55073	1249	5774	1	27
55074	1249	3146	0	77
55075	1249	3146	0	86
55076	1249	3146	0	86
55077	1249	3146	0	86
55078	1249	3146	0	86
55079	1249	3146	1	86
55080	1249	3146	0	135
55081	1249	3146	0	135
55082	1249	3146	0	135
55083	1249	3146	0	135
55084	1249	3146	0	135
55085	1249	3146	1	135
55086	1249	3146	0	157
55087	1249	3146	0	157
55088	1249	3146	0	157
55089	1249	3146	1	157
55090	1249	3630	0	237
55091	1249	3630	0	38
55092	1249	3630	0	38
55093	1249	3630	0	38
55094	1249	3630	0	38
55095	1249	3630	0	38
55096	1249	3630	1	38
55097	1249	3630	1	225
55098	1249	333	1	228
55099	1249	333	0	251
55100	1249	333	0	251
55101	1249	333	1	251
55102	1249	333	1	60
55103	1249	13219	0	236
55104	1249	49	0	76
55105	1249	49	0	121
55106	1249	49	0	121
55107	1249	49	1	121
55108	1249	49	1	79
55109	1249	49	0	2
55110	1249	49	0	2
55111	1249	49	0	2
55112	1249	49	0	2
55113	1249	49	1	2
55114	1249	1522	0	213
55115	1249	1547	0	134
55116	1249	5761	0	131
55117	1249	1619	1	192
55118	1249	1597	0	84
55119	1249	326	1	153
55120	1249	833	1	222
55121	1249	2590	0	75
55122	1249	1162	0	174
55123	1249	1069	0	181
55124	1249	5758	0	169
55125	1249	5758	0	169
55126	1249	459	1	242
55127	1249	2654	0	148
55128	1249	5763	0	165
55129	1249	5763	0	165
55130	1249	5763	0	165
55131	1249	5763	1	165
55132	1249	4692	1	124
55133	1249	5742	0	31
55134	1249	5689	1	120
55135	1249	1552	0	171
55136	1249	1552	0	171
55137	1249	1552	1	171
55138	1249	4701	1	10
55139	1249	22	0	101
55140	1249	1523	1	206
55141	1249	3765	0	63
55142	1249	1291	0	203
55143	1249	1291	0	203
55144	1249	1291	1	203
55145	1249	1189	0	40
55146	1249	2661	0	152
55147	1249	1262	1	47
55148	1249	7674	1	81
55149	1249	1090	1	150
55150	1249	1086	0	110
55151	1249	5756	1	170
55152	1249	1370	0	14
55153	1249	626	0	240
55154	1249	2508	1	221
55155	1249	300	0	176
55156	1249	2471	0	24
55157	1249	67	0	173
55158	1249	1428	0	226
55159	1249	2683	1	94
55160	1249	175	0	168
55161	1249	2608	0	92
55162	1249	5774	1	27
55163	1249	517	0	53
55164	1249	1079	0	215
55165	1249	2562	0	187
55166	1249	630	0	133
55167	1249	1129	0	145
55168	1249	894	0	108
55169	1250	510	1	198
55170	1250	5766	0	25
55171	1250	1303	0	34
55172	1251	8723	1	216
55173	1251	8777	1	244
55174	1251	8704	1	62
55175	1251	8788	0	230
55176	1251	8789	0	66
55177	1251	8789	0	65
55178	1251	8789	0	65
55179	1251	8789	1	65
55180	1251	8789	0	46
55181	1251	8789	0	46
55182	1251	8789	1	46
55183	1251	8716	0	125
55184	1251	8716	1	154
55185	1251	8716	0	233
55186	1251	8716	0	233
55187	1251	8716	1	233
55188	1251	8716	0	89
55189	1251	8716	1	89
55190	1251	8716	0	149
55191	1251	8716	0	149
55192	1251	8716	0	149
55193	1251	8716	1	149
55194	1251	8783	1	208
55195	1251	8770	0	3
55196	1251	3146	0	77
55197	1251	3146	1	86
55198	1251	3146	1	135
55199	1251	3146	1	157
55200	1251	5774	0	27
55201	1251	5774	1	27
55202	1251	3630	0	38
55203	1251	3630	1	38
55204	1251	3630	0	225
55205	1251	3618	0	223
55206	1251	3630	0	237
55207	1251	3630	1	38
55208	1251	3630	1	225
55209	1251	13216	0	109
55210	1251	2642	0	58
55211	1251	2642	0	191
55212	1251	2642	1	191
55213	1251	2642	0	188
55214	1251	2642	1	188
55215	1251	5738	0	111
55216	1251	5738	0	111
55217	1251	5738	1	111
55218	1251	13230	0	139
55219	1251	13230	0	78
55220	1251	13230	0	78
55221	1251	13230	0	78
55222	1251	13230	0	78
55223	1251	13230	0	78
55224	1251	13230	0	78
55225	1251	13230	0	78
55226	1251	13230	0	78
55227	1251	13230	0	78
55228	1251	13230	0	78
55229	1251	13230	1	78
55230	1251	13230	1	123
55231	1252	1287	0	219
55232	1252	2562	0	187
55233	1252	2740	1	33
55234	1252	125	1	22
55235	1252	1048	1	107
55236	1252	458	0	54
55237	1252	458	0	54
55238	1252	458	1	54
55239	1252	1317	0	220
55240	1252	2661	0	152
55241	1252	2548	1	158
55242	1252	4701	1	10
55243	1252	180	1	143
55244	1252	5756	0	170
55245	1252	2645	0	97
55246	1252	2498	0	162
55247	1252	1549	0	96
55248	1252	2600	0	155
55249	1252	1432	1	249
55250	1252	2325	1	142
55251	1252	1224	1	185
55252	1252	539	0	37
55253	1252	539	1	37
55254	1252	539	0	105
55255	1252	539	0	105
55256	1252	539	1	105
55257	1252	4692	0	124
55258	1252	4692	0	124
55259	1252	4692	1	124
55260	1252	1193	1	202
55261	1252	226	0	147
55262	1252	3130	1	159
55263	1252	9249	1	217
55264	1252	9243	0	93
55265	1252	9243	1	93
55266	1252	1129	1	145
55267	1252	9249	0	217
55268	1252	9249	1	217
55269	1252	9243	0	93
55270	1252	9243	0	93
55271	1252	9243	1	93
55272	1252	3130	1	71
55273	1253	1537	0	12
55274	1253	1537	0	12
55275	1253	1537	0	12
55276	1253	1537	1	12
55277	1253	2671	0	64
55278	1253	180	0	143
55279	1253	300	0	176
55280	1253	3146	1	86
55281	1253	3146	1	135
55282	1253	9243	0	93
55283	1253	9243	1	93
55284	1253	3130	0	159
55285	1253	3130	1	159
55286	1253	2526	0	141
55287	1253	2526	1	252
55288	1253	2526	0	69
55289	1253	2526	1	69
55290	1253	2526	0	16
55291	1253	2526	1	16
55292	1253	1224	0	185
55293	1253	1291	0	203
55294	1253	1370	0	14
55295	1253	8788	0	230
55296	1253	8777	0	244
55297	1253	5758	0	169
55298	1253	9249	0	217
55299	1253	9249	1	217
55300	1253	3121	1	21
55301	1253	1619	0	192
55302	1253	1619	0	192
55303	1253	1619	0	192
55304	1253	1619	1	192
55305	1253	3110	1	104
55306	1253	3110	1	126
55307	1253	3110	1	189
55308	1253	2471	0	24
55309	1253	5738	0	111
55310	1253	5738	0	111
55311	1253	5738	1	111
55312	1253	458	1	54
55313	1253	1206	0	49
55314	1253	5763	1	165
55315	1253	1597	0	84
55316	1253	2498	0	162
55317	1253	2520	1	30
55318	1253	1522	0	213
55319	1254	2590	0	75
55320	1254	2661	1	152
55321	1254	255	0	177
55322	1254	3077	0	199
55323	1254	2512	0	72
55324	1254	1255	1	229
55325	1254	3765	0	63
55326	1254	1432	1	249
55327	1254	2361	1	212
55328	1254	1537	0	12
55329	1254	8749	0	29
55330	1254	8749	1	29
55331	1254	8749	1	100
55332	1254	8752	0	82
55333	1254	8752	0	82
55334	1254	8752	1	82
55335	1254	8752	0	243
55336	1254	8752	0	243
55337	1254	8752	1	243
55338	1254	8800	1	112
55339	1254	8800	1	167
55340	1254	8800	1	210
55341	1254	8800	1	59
55342	1254	8748	0	42
55343	1254	8748	0	42
55344	1254	8748	0	42
55345	1254	8748	1	42
55346	1254	8748	0	207
55347	1254	8748	1	207
55348	1254	8748	1	102
55349	1254	8770	1	3
55350	1254	8783	0	208
55351	1254	8783	1	205
55352	1254	8783	0	103
55353	1254	8783	1	103
55354	1254	8783	1	138
55355	1254	8716	0	125
55356	1254	8716	0	154
55357	1254	8716	0	154
55358	1254	8716	1	154
55359	1254	8716	1	233
55360	1254	8716	0	89
55361	1254	8716	1	89
55362	1254	8716	0	149
55363	1254	8716	0	149
55364	1254	8716	1	149
55365	1254	8789	0	66
55366	1254	8789	1	65
55367	1254	8789	0	46
55368	1254	8789	1	46
55369	1254	1537	1	12
55370	1254	37	0	132
55371	1254	1069	1	181
55372	1254	898	0	195
55373	1254	1287	1	219
55374	1254	1229	0	190
55375	1254	539	1	37
55376	1254	539	1	105
55377	1254	458	0	54
55378	1254	458	0	54
55379	1254	458	1	54
55380	1255	5762	1	28
55381	1255	1069	1	181
55382	1255	5758	1	169
55383	1255	37	1	132
55384	1255	891	1	41
55385	1255	1303	0	34
55386	1255	5689	0	120
55387	1255	2363	0	254
55388	1255	5793	1	160
55389	1255	566	0	119
55390	1255	5784	1	204
55391	1255	2526	0	141
55392	1255	2526	0	252
55393	1255	2526	1	252
55394	1255	2526	0	69
55395	1255	2526	0	69
55396	1255	2526	1	69
55397	1255	2526	1	16
55398	1255	61	0	129
55399	1255	3110	1	104
55400	1255	3110	1	126
55401	1255	3110	1	189
55402	1255	935	0	246
55403	1255	5633	1	68
55404	1255	1259	1	45
55405	1255	5774	0	27
55406	1255	5774	1	27
55407	1255	1384	0	52
55408	1255	2683	1	94
55409	1255	7674	0	81
55410	1255	2548	0	158
55411	1255	2548	1	158
55412	1255	2624	1	163
55413	1256	5774	1	27
55414	1256	5688	1	48
55415	1256	1162	1	174
55416	1256	2498	1	162
55417	1256	2538	1	128
55418	1256	2678	1	122
55419	1256	5763	1	165
55420	1256	90	1	55
55421	1256	3077	1	199
55422	1256	1149	1	17
55423	1256	349	1	61
55424	1256	5756	1	170
55425	1256	2661	1	152
55426	1256	5761	1	131
55427	1256	1298	1	184
55428	1256	3103	0	36
55429	1256	3103	0	36
55430	1256	3103	0	36
55431	1256	3103	1	36
55432	1256	1287	1	219
55433	1256	3133	1	6
55434	1256	1086	1	110
55435	1256	2508	1	221
55436	1256	5758	1	169
55437	1256	4701	1	10
55438	1256	829	0	140
55439	1256	757	1	35
55440	1256	630	1	133
55441	1256	2629	1	161
55442	1256	1079	1	215
55443	1256	2600	1	155
55444	1256	1246	1	51
55445	1256	5772	1	67
55446	1256	61	1	129
55447	1256	243	0	8
55448	1256	5784	1	204
55449	1256	626	1	240
55450	1256	2740	1	33
55451	1256	2520	1	30
55452	1256	4692	0	124
55453	1256	4692	1	124
55454	1256	2512	1	72
55455	1256	2227	1	99
55456	1256	1259	1	45
55457	1256	226	1	147
55458	1256	5478	1	175
55459	1256	37	1	132
55460	1256	2543	1	231
55461	1256	8777	1	244
55462	1256	8788	1	230
55463	1256	8704	0	62
55464	1256	8723	1	216
55465	1256	8789	1	66
55466	1256	8770	1	3
55467	1256	8783	1	208
55468	1256	8716	1	125
55469	1256	3146	1	77
55470	1256	5774	1	27
55471	1256	3618	1	223
55472	1256	3630	1	237
55473	1256	13216	1	109
55474	1256	2642	1	58
55475	1256	13230	1	139
55476	1256	467	0	224
55477	1256	467	1	20
55478	1256	467	1	115
55479	1256	467	0	197
55480	1256	467	1	197
55481	1256	467	1	13
55482	1256	467	0	85
55483	1256	467	1	85
55484	1256	13219	0	236
55485	1256	49	1	76
55486	1256	2548	1	158
55487	1256	2608	1	92
55488	1256	5513	1	117
55489	1256	1048	0	107
55490	1256	3114	1	88
55491	1256	3130	0	71
55492	1256	3130	1	159
55493	1256	1214	1	241
55494	1256	459	1	242
55495	1256	566	0	119
55496	1256	1552	1	171
55497	1256	5633	1	68
55498	1256	3121	1	21
55499	1256	1331	1	113
55500	1256	1384	0	52
55501	1256	2526	0	141
55502	1256	2526	1	252
55503	1256	2526	0	69
55504	1256	2526	1	69
55505	1256	2526	0	16
55506	1256	2526	1	16
55507	1256	2325	1	142
55508	1256	1262	1	47
55509	1256	1537	1	12
55510	1256	458	1	54
55511	1256	1524	0	218
55512	1256	5689	1	120
55513	1256	2503	1	26
55514	1256	2361	1	212
55515	1256	510	1	198
55516	1256	3157	1	194
55517	1256	5793	1	160
55518	1256	5754	1	50
55519	1256	1221	1	23
55520	1256	1229	1	190
55521	1256	1172	1	193
55522	1256	5742	0	31
55523	1256	2671	0	64
55524	1256	1255	1	229
55525	1256	857	1	106
55526	1256	1317	1	220
55527	1256	839	1	43
55528	1256	1069	1	181
55529	1256	4731	1	156
55530	1256	1176	1	209
55531	1256	1360	0	73
55532	1256	3765	0	63
55533	1256	1370	1	14
55534	1256	5476	1	39
55535	1256	271	1	90
55536	1256	1133	0	238
55537	1256	1133	1	238
55538	1256	1184	1	211
55539	1256	894	1	108
55540	1256	1109	1	182
55541	1256	300	1	176
55542	1256	1340	1	32
55543	1256	2477	1	127
55544	1256	5704	1	172
55545	1256	255	1	177
55546	1256	727	1	179
55547	1256	243	1	8
55548	1256	1580	1	136
55549	1256	125	1	22
55550	1256	3103	1	36
55551	1256	226	1	147
55552	1256	3130	1	71
55553	1256	2654	1	148
55554	1256	2642	1	58
55555	1256	538	1	180
55556	1256	3110	1	70
55557	1257	1069	1	181
55558	1257	7674	0	81
55559	1257	5774	0	27
55560	1257	5774	0	27
55561	1257	5774	0	27
55562	1257	5774	1	27
55563	1257	5738	1	111
55564	1257	13230	1	139
55565	1257	49	0	76
55566	1257	49	0	121
55567	1257	49	1	121
55568	1257	49	1	79
55569	1257	49	0	2
55570	1257	49	0	76
55571	1257	49	1	121
55572	1257	49	1	79
55573	1257	49	0	2
55574	1257	49	0	2
55575	1257	49	0	2
55576	1257	49	0	2
55577	1257	49	0	2
55578	1257	49	0	2
55579	1257	2600	0	155
55580	1257	49	0	76
55581	1257	49	0	121
55582	1257	49	1	121
55583	1257	49	0	79
55584	1257	49	1	79
55585	1257	49	0	2
55586	1257	49	0	2
55587	1257	49	1	2
55588	1257	3146	0	77
55589	1257	3146	0	86
55590	1257	3146	1	86
55591	1257	3146	1	135
55592	1257	3146	0	157
55593	1257	3146	1	157
55594	1257	2678	0	122
55595	1257	1149	1	17
55596	1257	2526	0	141
55597	1257	2526	0	252
55598	1257	2526	1	252
55599	1257	2526	0	69
55600	1257	2526	1	69
55601	1257	2526	0	16
55602	1257	2526	0	16
55603	1257	2526	1	16
55604	1257	467	0	224
55605	1257	467	0	20
55606	1257	467	1	20
55607	1257	467	1	115
55608	1257	467	0	197
55609	1257	1129	0	145
55610	1257	9249	1	217
55611	1257	3130	0	159
55612	1257	3130	1	159
55613	1257	9243	0	93
55614	1257	9243	0	93
55615	1257	9243	0	93
55616	1257	9243	1	93
55617	1257	467	1	224
55618	1258	8800	0	112
55619	1258	8800	1	112
55620	1258	8800	0	167
55621	1258	8800	0	167
55622	1258	8800	0	167
55623	1258	8800	1	167
55624	1258	8800	1	210
55625	1258	8800	1	59
55626	1258	8800	0	112
55627	1258	8800	0	112
55628	1258	8800	1	112
55629	1258	8800	1	167
55630	1258	8800	1	210
55631	1258	8800	1	59
55632	1258	8752	0	82
55633	1258	8752	0	82
55634	1258	8752	0	82
55635	1258	8752	1	82
55636	1258	8752	0	243
55637	1258	8752	1	243
55638	1258	8749	1	29
55639	1258	8749	1	100
55640	1258	8748	1	42
55641	1258	8748	0	207
55642	1258	8748	0	207
55643	1258	8748	1	207
55644	1258	8748	0	102
55645	1258	8748	1	102
55646	1258	8770	0	3
55647	1258	8789	1	66
55648	1258	8783	1	208
55649	1258	8800	1	112
55650	1258	8800	1	167
55651	1258	8800	1	210
55652	1258	8800	1	59
55653	1258	8748	1	42
55654	1258	8748	1	207
55655	1258	8748	1	102
55656	1258	8752	1	82
55657	1258	8752	0	243
55658	1258	8752	0	243
55659	1258	8752	1	243
55660	1258	8749	0	29
55661	1258	8749	1	29
55662	1258	8749	1	100
55663	1258	8770	0	3
55664	1258	8783	1	208
55665	1258	8716	0	125
55666	1258	8716	1	154
55667	1258	8716	1	233
55668	1258	8716	1	89
55669	1258	8716	1	149
55670	1258	8789	1	66
55671	1258	1580	0	136
55672	1258	1158	0	7
55673	1258	857	0	106
55674	1258	243	0	8
55675	1258	1098	0	19
55676	1258	7	0	95
55677	1258	539	1	37
55678	1258	539	1	105
55679	1259	1233	1	234
55680	1259	1149	0	17
55681	1259	1176	0	209
55682	1259	1619	1	192
55683	1259	3146	1	77
55684	1259	9249	1	217
55685	1259	9243	0	93
55686	1259	9243	1	93
55687	1259	3130	1	159
55688	1259	8800	0	112
55689	1259	8800	0	112
55690	1259	8800	1	112
55691	1259	8800	1	167
55692	1259	8800	0	210
55693	1259	8800	1	210
55694	1259	8800	0	59
55695	1259	8800	1	59
55696	1259	8749	1	29
55697	1259	8749	1	100
55698	1259	8752	1	82
55699	1259	8752	1	243
55700	1259	8748	0	42
55701	1259	8748	1	42
55702	1259	8748	0	207
55703	1259	8748	1	207
55704	1259	8748	0	102
55705	1259	8748	0	102
55706	1259	8748	1	102
55707	1259	8783	0	208
55708	1259	8783	1	205
55709	1259	8783	1	103
55710	1259	8783	1	138
55711	1259	8789	1	66
55712	1259	8770	0	3
55713	1259	8716	1	125
55714	1259	5774	0	27
55715	1259	5774	1	27
55716	1259	3618	1	223
55717	1259	3630	1	237
55718	1259	13216	1	109
55719	1259	2642	0	58
55720	1259	2642	0	191
55721	1259	2642	0	191
55722	1259	2642	0	191
55723	1259	2642	1	191
55724	1259	2642	1	188
55725	1259	5738	0	111
55726	1259	5738	0	111
55727	1259	5738	1	111
55728	1259	13230	1	139
55729	1259	9117	1	15
55730	1259	333	0	186
55731	1259	333	1	228
55732	1259	333	1	251
55733	1259	333	1	60
55734	1259	13219	1	236
55735	1259	49	0	76
55736	1259	49	1	121
55737	1259	49	0	79
55738	1259	49	1	79
55739	1259	49	0	2
55740	1259	49	0	2
55741	1259	49	1	2
55742	1259	2227	1	99
55743	1259	5793	0	160
55744	1259	5793	0	160
55745	1259	5793	0	160
55746	1259	5793	0	160
55747	1259	5793	0	160
55748	1259	5793	0	160
55749	1259	5793	1	160
55750	1259	1365	1	146
55751	1259	2543	0	231
55752	1259	539	0	245
55753	1259	539	1	37
55754	1259	539	0	105
55755	1259	539	0	105
55756	1259	539	0	105
55757	1259	539	0	105
55758	1259	539	0	105
55759	1259	539	1	105
55760	1259	538	1	180
55761	1259	1327	0	253
55762	1259	2247	1	87
55763	1259	561	1	83
55764	1259	2325	1	142
55765	1259	5513	0	117
55766	1259	5513	0	117
55767	1259	829	0	140
55768	1259	37	1	132
55769	1259	300	0	176
55770	1259	1069	1	181
55771	1259	1552	1	171
55772	1259	1384	1	52
55773	1259	1246	0	51
55774	1259	1079	1	215
55775	1259	757	0	35
55776	1260	2683	0	94
55777	1260	5774	1	27
55778	1260	3146	1	77
55779	1260	536	0	166
55780	1260	536	0	166
55781	1260	536	0	166
55782	1260	536	0	166
55783	1260	536	1	166
55784	1260	1193	0	202
55785	1260	5478	1	175
55786	1260	3121	0	21
55787	1260	5762	1	28
55788	1260	1303	1	34
55789	1260	355	0	9
55790	1260	1206	0	49
55791	1260	1176	1	209
55792	1260	2227	1	99
55793	1260	630	0	133
55794	1261	3163	0	200
55795	1262	1167	0	235
55796	1262	1287	0	219
55797	1262	2654	1	148
55798	1262	654	1	116
55799	1262	1580	0	136
55800	1262	3133	1	6
55801	1262	8749	1	29
55802	1262	8749	1	100
55803	1262	8748	1	42
55804	1262	8748	1	207
55805	1262	8748	1	102
55806	1262	8800	0	112
55807	1262	8800	0	112
55808	1262	8800	1	112
55809	1262	8800	1	167
55810	1262	8800	1	210
55811	1262	8800	0	59
55812	1262	8800	0	59
55813	1262	8800	1	59
55814	1262	8800	1	112
55815	1262	8800	1	167
55816	1262	8800	1	210
55817	1262	8800	1	59
55818	1262	8752	1	82
55819	1262	8752	1	243
55820	1262	8770	0	3
55821	1262	8783	1	208
55822	1262	8716	0	125
55823	1262	8716	0	154
55824	1262	8716	1	154
55825	1262	8716	1	233
55826	1262	8716	0	89
55827	1262	8716	1	89
55828	1262	8716	1	149
55829	1262	8789	0	66
55830	1262	8789	0	65
55831	1262	8789	1	65
55832	1262	8789	0	46
55833	1262	8789	0	46
55834	1262	8789	1	46
55835	1262	5774	1	27
55836	1262	3146	1	77
55837	1262	3618	0	223
55838	1262	3630	0	237
55839	1262	3630	0	38
55840	1262	3630	0	38
55841	1262	3630	1	38
55842	1262	3630	0	225
55843	1262	3630	0	225
55844	1262	3630	1	225
55845	1262	13216	1	109
55846	1262	2642	0	58
55847	1262	2642	1	191
55848	1262	2642	1	188
55849	1262	5738	0	111
55850	1262	5738	0	111
55851	1262	5738	1	111
55852	1262	13230	1	78
55853	1262	13230	0	123
55854	1262	13230	1	123
55855	1262	9117	1	15
55856	1262	333	1	186
55857	1262	49	0	76
55858	1262	49	1	121
55859	1262	49	0	79
55860	1262	49	0	79
55861	1262	49	0	79
55862	1262	49	1	79
55863	1262	49	0	2
55864	1262	49	1	2
55865	1262	13219	1	236
55866	1262	2661	1	152
55867	1262	5633	0	68
55868	1262	458	1	54
55869	1262	5440	0	57
55870	1262	2227	1	99
55871	1262	1428	0	226
55872	1262	1370	0	14
55873	1262	255	1	177
55874	1262	626	0	240
55875	1262	37	1	132
55876	1262	180	0	143
55877	1262	1090	1	150
55878	1262	2548	1	158
55879	1262	3110	1	104
55880	1262	3110	1	126
55881	1262	3110	1	189
55882	1262	2442	1	1
55883	1262	5793	1	160
55884	1262	5478	1	175
55885	1262	857	0	106
55886	1262	1129	1	145
55887	1262	4701	1	10
55888	1263	2624	1	163
55889	1263	1109	0	182
55890	1263	67	0	173
55891	1263	566	0	119
55892	1263	1133	0	238
55893	1264	8749	0	29
55894	1264	8749	0	29
55895	1264	8749	0	29
55896	1264	8749	1	29
55897	1264	8749	1	100
55898	1264	8752	0	82
55899	1264	8752	0	82
55900	1264	8752	1	82
55901	1264	8752	0	243
